sep=,
"Time","Temp. Mandata","Temp. Ripresa","Temp. Saturazione","Temp. Esterna","SP Temp. Mand.","SP Temp. Mand. Comp.","Mod. V. Mandata","Mod. V. Ripresa"
2025-11-23 06:00:00,15.5 °C,21.7 °C,15.5 °C,1.3 °C,28 °C,29.3 °C,0,0
2025-11-23 06:30:00,15.8 °C,21.8 °C,15.3 °C,1.3 °C,28 °C,29.3 °C,0,0
2025-11-23 07:00:00,15.2 °C,21.7 °C,14.9 °C,1.1 °C,28 °C,29.4 °C,0,0
2025-11-23 07:30:00,15.2 °C,21.2 °C,15.0 °C,2.1 °C,28 °C,29.2 °C,0,0
2025-11-23 08:00:00,15.1 °C,21.3 °C,14.8 °C,2.6 °C,28 °C,29.1 °C,0,0
2025-11-23 08:30:00,14.9 °C,21.1 °C,14.5 °C,3.6 °C,28 °C,28.9 °C,0,0
2025-11-23 09:00:00,15.1 °C,21.2 °C,15.1 °C,4.7 °C,28 °C,28.7 °C,0,0
2025-11-23 09:30:00,15.5 °C,21.1 °C,15.8 °C,5.9 °C,28 °C,28.4 °C,0,0
2025-11-23 10:00:00,15.6 °C,21.2 °C,16.2 °C,6.0 °C,28 °C,28.4 °C,0,0
2025-11-23 10:30:00,16.2 °C,21.4 °C,16.8 °C,7.0 °C,28 °C,28.2 °C,0,0
2025-11-23 11:00:00,15.6 °C,20.9 °C,16.9 °C,7.0 °C,28 °C,28.2 °C,0,0
2025-11-23 11:30:00,16.1 °C,20.9 °C,17.1 °C,8.1 °C,28 °C,28.0 °C,0,0
2025-11-23 12:00:00,16.4 °C,20.9 °C,17.4 °C,9.4 °C,28 °C,28.0 °C,0,0
2025-11-23 12:30:00,16.8 °C,21.0 °C,17.7 °C,10.2 °C,28 °C,28.0 °C,0,0
2025-11-23 13:00:00,17.0 °C,21.1 °C,17.9 °C,10.4 °C,28 °C,28.0 °C,0,0
2025-11-23 13:30:00,16.8 °C,21.1 °C,19.2 °C,11.0 °C,28 °C,28.0 °C,0,0
2025-11-23 14:00:00,16.4 °C,20.9 °C,18.7 °C,10.2 °C,28 °C,28.0 °C,0,0
2025-11-23 14:30:00,16.2 °C,20.6 °C,18.2 °C,9.3 °C,28 °C,28.0 °C,0,0
2025-11-23 15:00:00,16.4 °C,20.2 °C,18.5 °C,9.7 °C,28 °C,28.0 °C,0,0
2025-11-23 15:30:00,16.5 °C,20.3 °C,18.8 °C,10.6 °C,28 °C,28.0 °C,0,0
2025-11-23 16:00:00,16.2 °C,20.5 °C,18.0 °C,9.8 °C,28 °C,28.0 °C,0,0
2025-11-23 16:30:00,16.2 °C,20.4 °C,18.4 °C,9.7 °C,28 °C,28.0 °C,0,0
2025-11-23 17:00:00,16.7 °C,20.7 °C,18.6 °C,9.7 °C,28 °C,28.0 °C,0,0
2025-11-23 17:30:00,16.7 °C,20.7 °C,17.4 °C,9.1 °C,28 °C,28.0 °C,0,0
2025-11-23 18:00:00,16.3 °C,20.7 °C,17.1 °C,8.6 °C,28 °C,28.0 °C,0,0
2025-11-23 18:30:00,16.2 °C,20.3 °C,16.6 °C,8.6 °C,28 °C,28.0 °C,0,0
2025-11-23 19:00:00,16.5 °C,20.3 °C,16.4 °C,8.2 °C,28 °C,28.0 °C,0,0
2025-11-23 19:30:00,16.6 °C,20.5 °C,16.4 °C,7.8 °C,28 °C,28.0 °C,0,0
2025-11-23 20:00:00,16.3 °C,20.9 °C,16.6 °C,6.6 °C,28 °C,28.3 °C,0,0
2025-11-23 20:30:00,16.4 °C,20.9 °C,16.8 °C,6.1 °C,28 °C,28.4 °C,0,0
2025-11-23 21:00:00,16.4 °C,21.1 °C,17.1 °C,5.4 °C,28 °C,28.5 °C,0,0
2025-11-23 21:30:00,16.3 °C,21.4 °C,17.5 °C,4.7 °C,28 °C,28.7 °C,0,0
2025-11-23 22:00:00,16.1 °C,21.1 °C,16.9 °C,3.9 °C,28 °C,28.8 °C,0,0
2025-11-23 22:30:00,16.0 °C,21.1 °C,16.1 °C,3.4 °C,28 °C,28.9 °C,0,0
2025-11-23 23:00:00,15.7 °C,21.2 °C,15.0 °C,2.5 °C,28 °C,29.1 °C,0,0
2025-11-23 23:30:00,16.0 °C,21.4 °C,15.4 °C,2.2 °C,28 °C,29.2 °C,0,0
2025-11-24 00:00:00,15.4 °C,21.1 °C,15.0 °C,1.5 °C,28 °C,29.3 °C,0,0
2025-11-24 00:30:00,14.9 °C,21.2 °C,15.2 °C,0.7 °C,28 °C,29.5 °C,0,0
2025-11-24 01:00:00,14.5 °C,21.1 °C,14.9 °C,-0.6 °C,28 °C,29.7 °C,0,0
2025-11-24 01:30:00,15.2 °C,21.1 °C,14.6 °C,-0.0 °C,28 °C,29.6 °C,0,0
2025-11-24 02:00:00,14.9 °C,21.4 °C,14.7 °C,0.4 °C,28 °C,29.5 °C,0,0
2025-11-24 02:30:00,15.2 °C,21.7 °C,15.0 °C,-0.0 °C,28 °C,29.6 °C,0,0
2025-11-24 03:00:00,15.5 °C,21.9 °C,15.0 °C,0.5 °C,28 °C,29.5 °C,0,0
2025-11-24 03:30:00,15.0 °C,21.6 °C,15.1 °C,0.0 °C,28 °C,29.6 °C,0,0
2025-11-24 04:00:00,14.7 °C,21.4 °C,14.9 °C,0.1 °C,28 °C,29.6 °C,0,0
2025-11-24 04:30:00,15.1 °C,21.6 °C,14.9 °C,0.2 °C,28 °C,29.6 °C,0,0
2025-11-24 05:00:00,15.4 °C,21.7 °C,14.6 °C,0.4 °C,28 °C,29.5 °C,0,0
2025-11-24 05:30:00,15.3 °C,21.5 °C,15.4 °C,1.3 °C,28 °C,29.3 °C,0,0
2025-11-24 06:00:00,28.2 °C,22.1 °C,31.3 °C,1.6 °C,28 °C,29.3 °C,75,67
2025-11-24 06:30:00,31.1 °C,21.1 °C,34.4 °C,2.0 °C,28 °C,29.2 °C,65,55
2025-11-24 07:00:00,30.9 °C,20.7 °C,34.7 °C,3.0 °C,28 °C,29.0 °C,73,61
2025-11-24 07:30:00,28.3 °C,20.8 °C,32.0 °C,3.7 °C,28 °C,28.9 °C,76,68
2025-11-24 08:00:00,25.4 °C,20.8 °C,28.7 °C,4.0 °C,28 °C,28.8 °C,68,55
2025-11-24 08:30:00,25.1 °C,21.0 °C,28.8 °C,4.8 °C,28 °C,28.6 °C,72,66
2025-11-24 09:00:00,27.1 °C,21.2 °C,30.2 °C,6.0 °C,28 °C,28.4 °C,65,53
2025-11-24 09:30:00,28.9 °C,21.8 °C,31.6 °C,7.3 °C,28 °C,28.1 °C,60,52
2025-11-24 10:00:00,29.2 °C,21.6 °C,31.8 °C,7.0 °C,28 °C,28.2 °C,64,58
2025-11-24 10:30:00,26.8 °C,21.1 °C,29.1 °C,6.8 °C,28 °C,28.2 °C,63,51
2025-11-24 11:00:00,24.6 °C,21.0 °C,26.9 °C,8.0 °C,28 °C,28.0 °C,64,51
2025-11-24 11:30:00,24.5 °C,21.5 °C,26.5 °C,8.4 °C,28 °C,28.0 °C,62,53
2025-11-24 12:00:00,27.2 °C,21.5 °C,29.7 °C,7.6 °C,28 °C,28.1 °C,61,54
2025-11-24 12:30:00,29.7 °C,21.8 °C,32.7 °C,7.7 °C,28 °C,28.1 °C,65,57
2025-11-24 13:00:00,29.9 °C,21.6 °C,33.2 °C,8.0 °C,28 °C,28.0 °C,67,55
2025-11-24 13:30:00,27.2 °C,21.5 °C,30.7 °C,8.2 °C,28 °C,28.0 °C,65,58
2025-11-24 14:00:00,25.2 °C,21.1 °C,27.7 °C,9.1 °C,28 °C,28.0 °C,62,57
2025-11-24 14:30:00,24.8 °C,21.1 °C,27.2 °C,8.8 °C,28 °C,28.0 °C,62,50
2025-11-24 15:00:00,27.3 °C,21.1 °C,30.1 °C,9.6 °C,28 °C,28.0 °C,62,53
2025-11-24 15:30:00,29.3 °C,21.4 °C,32.7 °C,9.8 °C,28 °C,28.0 °C,59,50
2025-11-24 16:00:00,29.4 °C,21.6 °C,32.6 °C,9.0 °C,28 °C,28.0 °C,64,54
2025-11-24 16:30:00,27.4 °C,22.1 °C,31.1 °C,8.8 °C,28 °C,28.0 °C,58,47
2025-11-24 17:00:00,25.3 °C,22.0 °C,29.0 °C,8.9 °C,28 °C,28.0 °C,57,45
2025-11-24 17:30:00,25.7 °C,22.0 °C,28.0 °C,8.7 °C,28 °C,28.0 °C,64,51
2025-11-24 18:00:00,28.0 °C,22.0 °C,30.2 °C,8.7 °C,28 °C,28.0 °C,59,51
2025-11-24 18:30:00,30.8 °C,21.8 °C,32.5 °C,7.9 °C,28 °C,28.0 °C,61,50
2025-11-24 19:00:00,30.5 °C,21.9 °C,32.0 °C,7.9 °C,28 °C,28.0 °C,60,54
2025-11-24 19:30:00,28.0 °C,21.8 °C,30.1 °C,7.2 °C,28 °C,28.2 °C,67,58
2025-11-24 20:00:00,17.5 °C,21.3 °C,17.6 °C,8.2 °C,28 °C,28.0 °C,0,0
2025-11-24 20:30:00,16.8 °C,21.1 °C,17.0 °C,6.7 °C,28 °C,28.3 °C,0,0
2025-11-24 21:00:00,16.9 °C,20.9 °C,17.5 °C,7.8 °C,28 °C,28.0 °C,0,0
2025-11-24 21:30:00,16.0 °C,20.6 °C,17.1 °C,6.4 °C,28 °C,28.3 °C,0,0
2025-11-24 22:00:00,16.1 °C,20.7 °C,16.5 °C,6.5 °C,28 °C,28.3 °C,0,0
2025-11-24 22:30:00,15.8 °C,20.4 °C,16.5 °C,6.3 °C,28 °C,28.3 °C,0,0
2025-11-24 23:00:00,15.4 °C,20.4 °C,16.1 °C,5.1 °C,28 °C,28.6 °C,0,0
2025-11-24 23:30:00,14.8 °C,20.2 °C,16.0 °C,4.8 °C,28 °C,28.6 °C,0,0
2025-11-25 00:00:00,14.5 °C,20.0 °C,15.5 °C,3.8 °C,28 °C,28.8 °C,0,0
2025-11-25 00:30:00,13.9 °C,19.9 °C,15.4 °C,3.4 °C,28 °C,28.9 °C,0,0
2025-11-25 01:00:00,14.0 °C,20.2 °C,15.5 °C,3.1 °C,28 °C,29.0 °C,0,0
2025-11-25 01:30:00,13.6 °C,20.2 °C,15.1 °C,2.5 °C,28 °C,29.1 °C,0,0
2025-11-25 02:00:00,13.8 °C,20.2 °C,14.7 °C,2.0 °C,28 °C,29.2 °C,0,0
2025-11-25 02:30:00,14.4 °C,20.4 °C,14.8 °C,2.1 °C,28 °C,29.2 °C,0,0
2025-11-25 03:00:00,14.3 °C,20.3 °C,14.2 °C,1.4 °C,28 °C,29.3 °C,0,0
2025-11-25 03:30:00,13.7 °C,19.9 °C,13.6 °C,0.9 °C,28 °C,29.4 °C,0,0
2025-11-25 04:00:00,13.7 °C,19.7 °C,13.7 °C,1.7 °C,28 °C,29.3 °C,0,0
2025-11-25 04:30:00,13.9 °C,19.7 °C,14.2 °C,2.1 °C,28 °C,29.2 °C,0,0
2025-11-25 05:00:00,13.8 °C,19.8 °C,14.3 °C,1.6 °C,28 °C,29.3 °C,0,0
2025-11-25 05:30:00,14.1 °C,20.1 °C,15.0 °C,1.3 °C,28 °C,29.3 °C,0,0
2025-11-25 06:00:00,29.1 °C,21.0 °C,29.7 °C,0.6 °C,28 °C,29.5 °C,75,63
2025-11-25 06:30:00,31.2 °C,21.3 °C,32.4 °C,1.8 °C,28 °C,29.2 °C,77,67
2025-11-25 07:00:00,30.7 °C,21.4 °C,31.6 °C,2.8 °C,28 °C,29.0 °C,70,60
2025-11-25 07:30:00,28.7 °C,21.1 °C,30.1 °C,2.8 °C,28 °C,29.0 °C,81,72
2025-11-25 08:00:00,26.5 °C,20.5 °C,27.5 °C,3.9 °C,28 °C,28.8 °C,73,62
2025-11-25 08:30:00,25.6 °C,20.4 °C,26.6 °C,5.7 °C,28 °C,28.5 °C,61,53
2025-11-25 09:00:00,28.6 °C,20.6 °C,30.6 °C,5.4 °C,28 °C,28.5 °C,66,57
2025-11-25 09:30:00,30.6 °C,20.8 °C,32.9 °C,5.6 °C,28 °C,28.5 °C,65,55
2025-11-25 10:00:00,29.8 °C,20.8 °C,31.1 °C,5.4 °C,28 °C,28.5 °C,74,63
2025-11-25 10:30:00,27.2 °C,21.0 °C,30.2 °C,6.7 °C,28 °C,28.3 °C,63,49
2025-11-25 11:00:00,25.0 °C,21.4 °C,27.3 °C,7.2 °C,28 °C,28.2 °C,58,47
2025-11-25 11:30:00,24.4 °C,21.4 °C,27.6 °C,7.6 °C,28 °C,28.1 °C,67,59
2025-11-25 12:00:00,26.0 °C,21.5 °C,29.0 °C,8.3 °C,28 °C,28.0 °C,54,41
2025-11-25 12:30:00,28.5 °C,21.9 °C,30.7 °C,8.4 °C,28 °C,28.0 °C,62,48
2025-11-25 13:00:00,28.4 °C,21.5 °C,30.4 °C,8.6 °C,28 °C,28.0 °C,65,54
2025-11-25 13:30:00,26.7 °C,21.9 °C,28.4 °C,9.2 °C,28 °C,28.0 °C,60,49
2025-11-25 14:00:00,24.4 °C,21.2 °C,25.8 °C,9.1 °C,28 °C,28.0 °C,66,62
2025-11-25 14:30:00,24.8 °C,21.1 °C,26.3 °C,9.0 °C,28 °C,28.0 °C,63,53
2025-11-25 15:00:00,27.4 °C,21.0 °C,29.2 °C,9.1 °C,28 °C,28.0 °C,59,48
2025-11-25 15:30:00,30.5 °C,20.7 °C,33.1 °C,9.3 °C,28 °C,28.0 °C,62,54
2025-11-25 16:00:00,30.2 °C,20.7 °C,32.7 °C,9.6 °C,28 °C,28.0 °C,66,56
2025-11-25 16:30:00,27.7 °C,20.8 °C,30.3 °C,9.9 °C,28 °C,28.0 °C,61,51
2025-11-25 17:00:00,24.7 °C,21.1 °C,26.8 °C,8.7 °C,28 °C,28.0 °C,64,57
2025-11-25 17:30:00,25.1 °C,21.3 °C,27.1 °C,9.4 °C,28 °C,28.0 °C,62,48
2025-11-25 18:00:00,28.0 °C,21.4 °C,29.8 °C,9.0 °C,28 °C,28.0 °C,59,48
2025-11-25 18:30:00,30.8 °C,21.7 °C,31.9 °C,8.4 °C,28 °C,28.0 °C,58,49
2025-11-25 19:00:00,30.8 °C,21.9 °C,33.3 °C,7.4 °C,28 °C,28.1 °C,66,54
2025-11-25 19:30:00,27.7 °C,21.8 °C,30.2 °C,8.1 °C,28 °C,28.0 °C,67,56
2025-11-25 20:00:00,16.6 °C,20.9 °C,17.3 °C,9.0 °C,28 °C,28.0 °C,0,0
2025-11-25 20:30:00,16.7 °C,20.7 °C,18.0 °C,9.3 °C,28 °C,28.0 °C,0,0
2025-11-25 21:00:00,16.2 °C,20.4 °C,17.6 °C,8.5 °C,28 °C,28.0 °C,0,0
2025-11-25 21:30:00,16.8 °C,20.6 °C,17.7 °C,7.9 °C,28 °C,28.0 °C,0,0
2025-11-25 22:00:00,16.3 °C,20.2 °C,17.3 °C,8.0 °C,28 °C,28.0 °C,0,0
2025-11-25 22:30:00,15.2 °C,20.2 °C,16.9 °C,6.9 °C,28 °C,28.2 °C,0,0
2025-11-25 23:00:00,14.9 °C,19.7 °C,16.7 °C,6.5 °C,28 °C,28.3 °C,0,0
2025-11-25 23:30:00,14.6 °C,19.8 °C,16.8 °C,5.8 °C,28 °C,28.4 °C,0,0
2025-11-26 00:00:00,14.8 °C,19.8 °C,16.8 °C,6.1 °C,28 °C,28.4 °C,0,0
2025-11-26 00:30:00,15.1 °C,20.0 °C,17.1 °C,6.3 °C,28 °C,28.3 °C,0,0
2025-11-26 01:00:00,14.8 °C,20.0 °C,16.7 °C,5.4 °C,28 °C,28.5 °C,0,0
2025-11-26 01:30:00,14.9 °C,20.1 °C,16.8 °C,5.8 °C,28 °C,28.4 °C,0,0
2025-11-26 02:00:00,15.0 °C,20.2 °C,16.6 °C,5.2 °C,28 °C,28.6 °C,0,0
2025-11-26 02:30:00,14.6 °C,20.1 °C,16.2 °C,4.3 °C,28 °C,28.7 °C,0,0
2025-11-26 03:00:00,14.5 °C,20.0 °C,16.2 °C,3.8 °C,28 °C,28.8 °C,0,0
2025-11-26 03:30:00,14.3 °C,19.9 °C,16.0 °C,3.7 °C,28 °C,28.9 °C,0,0
2025-11-26 04:00:00,14.7 °C,20.0 °C,15.6 °C,3.1 °C,28 °C,29.0 °C,0,0
2025-11-26 04:30:00,14.9 °C,19.9 °C,15.3 °C,2.8 °C,28 °C,29.0 °C,0,0
2025-11-26 05:00:00,14.5 °C,20.1 °C,15.1 °C,2.1 °C,28 °C,29.2 °C,0,0
2025-11-26 05:30:00,14.2 °C,19.8 °C,14.9 °C,1.9 °C,28 °C,29.2 °C,0,0
2025-11-26 06:00:00,28.1 °C,20.4 °C,30.6 °C,2.5 °C,28 °C,29.1 °C,72,65
2025-11-26 06:30:00,31.0 °C,21.0 °C,34.2 °C,3.6 °C,28 °C,28.9 °C,72,61
2025-11-26 07:00:00,31.1 °C,21.0 °C,33.9 °C,4.6 °C,28 °C,28.7 °C,68,56
2025-11-26 07:30:00,28.9 °C,20.8 °C,31.3 °C,5.2 °C,28 °C,28.6 °C,62,49
2025-11-26 08:00:00,26.4 °C,20.9 °C,28.6 °C,4.8 °C,28 °C,28.6 °C,74,66
2025-11-26 08:30:00,26.2 °C,21.1 °C,28.8 °C,4.8 °C,28 °C,28.6 °C,66,56
2025-11-26 09:00:00,28.6 °C,21.4 °C,31.4 °C,5.3 °C,28 °C,28.5 °C,66,59
2025-11-26 09:30:00,30.9 °C,21.2 °C,33.4 °C,6.5 °C,28 °C,28.3 °C,64,54
2025-11-26 10:00:00,31.4 °C,21.1 °C,33.7 °C,6.8 °C,28 °C,28.2 °C,71,60
2025-11-26 10:30:00,28.6 °C,21.1 °C,31.6 °C,6.6 °C,28 °C,28.3 °C,67,57
2025-11-26 11:00:00,25.8 °C,21.2 °C,28.0 °C,8.1 °C,28 °C,28.0 °C,65,55
2025-11-26 11:30:00,25.5 °C,21.3 °C,29.1 °C,8.2 °C,28 °C,28.0 °C,66,55
2025-11-26 12:00:00,27.1 °C,21.1 °C,30.4 °C,8.0 °C,28 °C,28.0 °C,66,56
2025-11-26 12:30:00,30.0 °C,21.0 °C,33.0 °C,8.6 °C,28 °C,28.0 °C,63,51
2025-11-26 13:00:00,30.8 °C,21.0 °C,33.9 °C,9.0 °C,28 °C,28.0 °C,62,55
2025-11-26 13:30:00,28.6 °C,21.5 °C,31.9 °C,9.0 °C,28 °C,28.0 °C,66,53
2025-11-26 14:00:00,26.2 °C,21.5 °C,29.0 °C,9.3 °C,28 °C,28.0 °C,58,50
2025-11-26 14:30:00,26.9 °C,22.3 °C,29.8 °C,8.9 °C,28 °C,28.0 °C,59,48
2025-11-26 15:00:00,29.4 °C,22.2 °C,31.7 °C,8.8 °C,28 °C,28.0 °C,64,48
2025-11-26 15:30:00,32.0 °C,21.7 °C,34.0 °C,8.9 °C,28 °C,28.0 °C,63,49
2025-11-26 16:00:00,31.9 °C,21.8 °C,33.1 °C,7.7 °C,28 °C,28.1 °C,63,53
2025-11-26 16:30:00,29.4 °C,22.0 °C,30.8 °C,8.3 °C,28 °C,28.0 °C,70,59
2025-11-26 17:00:00,26.9 °C,22.1 °C,28.3 °C,7.4 °C,28 °C,28.1 °C,61,52
2025-11-26 17:30:00,27.3 °C,22.1 °C,27.7 °C,6.7 °C,28 °C,28.3 °C,66,55
2025-11-26 18:00:00,29.0 °C,22.0 °C,29.2 °C,7.2 °C,28 °C,28.2 °C,66,57
2025-11-26 18:30:00,31.5 °C,21.9 °C,31.9 °C,7.3 °C,28 °C,28.1 °C,63,53
2025-11-26 19:00:00,31.1 °C,21.3 °C,32.1 °C,7.0 °C,28 °C,28.2 °C,63,54
2025-11-26 19:30:00,29.2 °C,21.6 °C,29.6 °C,5.5 °C,28 °C,28.5 °C,67,58
2025-11-26 20:00:00,16.5 °C,20.6 °C,15.3 °C,4.8 °C,28 °C,28.6 °C,0,0
2025-11-26 20:30:00,16.7 °C,20.9 °C,15.1 °C,4.3 °C,28 °C,28.7 °C,0,0
2025-11-26 21:00:00,16.6 °C,20.7 °C,14.3 °C,3.9 °C,28 °C,28.8 °C,0,0
2025-11-26 21:30:00,16.8 °C,20.7 °C,15.0 °C,4.2 °C,28 °C,28.8 °C,0,0
2025-11-26 22:00:00,17.3 °C,21.1 °C,15.5 °C,4.9 °C,28 °C,28.6 °C,0,0
2025-11-26 22:30:00,17.1 °C,21.4 °C,15.4 °C,4.7 °C,28 °C,28.7 °C,0,0
2025-11-26 23:00:00,17.2 °C,21.5 °C,15.5 °C,3.8 °C,28 °C,28.8 °C,0,0
2025-11-26 23:30:00,17.1 °C,21.0 °C,15.8 °C,4.0 °C,28 °C,28.8 °C,0,0
2025-11-27 00:00:00,16.4 °C,20.6 °C,15.2 °C,3.0 °C,28 °C,29.0 °C,0,0
2025-11-27 00:30:00,15.9 °C,20.8 °C,15.2 °C,0.9 °C,28 °C,29.4 °C,0,0
2025-11-27 01:00:00,15.4 °C,20.7 °C,14.7 °C,-0.0 °C,28 °C,29.6 °C,0,0
2025-11-27 01:30:00,14.8 °C,20.7 °C,13.9 °C,-1.5 °C,28 °C,29.9 °C,0,0
2025-11-27 02:00:00,14.4 °C,20.7 °C,14.5 °C,-1.6 °C,28 °C,29.9 °C,0,0
2025-11-27 02:30:00,14.6 °C,20.8 °C,14.3 °C,-1.6 °C,28 °C,29.9 °C,0,0
2025-11-27 03:00:00,13.8 °C,20.6 °C,13.7 °C,-2.3 °C,28 °C,30.1 °C,0,0
2025-11-27 03:30:00,13.8 °C,20.8 °C,14.1 °C,-2.4 °C,28 °C,30.1 °C,0,0
2025-11-27 04:00:00,14.0 °C,20.7 °C,13.9 °C,-2.8 °C,28 °C,30.2 °C,0,0
2025-11-27 04:30:00,14.4 °C,20.9 °C,14.1 °C,-2.3 °C,28 °C,30.1 °C,0,0
2025-11-27 05:00:00,14.4 °C,20.8 °C,14.0 °C,-2.1 °C,28 °C,30.0 °C,0,0
2025-11-27 05:30:00,15.0 °C,21.3 °C,14.6 °C,-0.8 °C,28 °C,29.8 °C,0,0
2025-11-27 06:00:00,29.1 °C,22.5 °C,30.4 °C,-0.0 °C,28 °C,29.6 °C,82,72
2025-11-27 06:30:00,31.1 °C,22.9 °C,32.5 °C,1.6 °C,28 °C,29.3 °C,78,69
2025-11-27 07:00:00,30.8 °C,23.2 °C,31.8 °C,2.0 °C,28 °C,29.2 °C,69,58
2025-11-27 07:30:00,28.0 °C,23.0 °C,29.3 °C,3.9 °C,28 °C,28.8 °C,68,58
2025-11-27 08:00:00,25.2 °C,22.8 °C,26.9 °C,4.5 °C,28 °C,28.7 °C,66,56
2025-11-27 08:30:00,25.0 °C,22.4 °C,26.5 °C,4.8 °C,28 °C,28.6 °C,69,57
2025-11-27 09:00:00,26.6 °C,22.4 °C,27.8 °C,6.8 °C,28 °C,28.2 °C,61,53
2025-11-27 09:30:00,29.5 °C,22.3 °C,31.1 °C,6.2 °C,28 °C,28.4 °C,64,53
2025-11-27 10:00:00,29.2 °C,22.3 °C,31.6 °C,6.4 °C,28 °C,28.3 °C,67,56
2025-11-27 10:30:00,26.5 °C,22.0 °C,29.8 °C,6.0 °C,28 °C,28.4 °C,66,57
2025-11-27 11:00:00,23.9 °C,22.0 °C,27.3 °C,5.6 °C,28 °C,28.5 °C,63,55
2025-11-27 11:30:00,24.3 °C,21.9 °C,27.7 °C,5.1 °C,28 °C,28.6 °C,68,57
2025-11-27 12:00:00,27.0 °C,21.8 °C,29.6 °C,6.2 °C,28 °C,28.4 °C,67,58
2025-11-27 12:30:00,29.9 °C,21.8 °C,33.0 °C,6.1 °C,28 °C,28.4 °C,67,58
2025-11-27 13:00:00,30.0 °C,21.8 °C,31.8 °C,6.6 °C,28 °C,28.3 °C,61,51
2025-11-27 13:30:00,27.6 °C,21.4 °C,30.1 °C,7.7 °C,28 °C,28.1 °C,67,57
2025-11-27 14:00:00,25.1 °C,21.2 °C,27.6 °C,8.4 °C,28 °C,28.0 °C,61,51
2025-11-27 14:30:00,25.4 °C,21.4 °C,26.6 °C,8.9 °C,28 °C,28.0 °C,58,49
2025-11-27 15:00:00,28.0 °C,21.4 °C,29.4 °C,9.8 °C,28 °C,28.0 °C,61,53
2025-11-27 15:30:00,30.1 °C,21.0 °C,31.5 °C,10.7 °C,28 °C,28.0 °C,62,53
2025-11-27 16:00:00,29.7 °C,21.2 °C,31.0 °C,9.8 °C,28 °C,28.0 °C,62,52
2025-11-27 16:30:00,27.9 °C,21.3 °C,29.1 °C,9.9 °C,28 °C,28.0 °C,64,53
2025-11-27 17:00:00,25.5 °C,21.0 °C,26.8 °C,9.5 °C,28 °C,28.0 °C,59,49
2025-11-27 17:30:00,26.0 °C,20.9 °C,27.3 °C,9.1 °C,28 °C,28.0 °C,57,46
2025-11-27 18:00:00,27.9 °C,21.1 °C,28.6 °C,7.8 °C,28 °C,28.0 °C,63,49
2025-11-27 18:30:00,30.3 °C,20.6 °C,31.3 °C,7.2 °C,28 °C,28.2 °C,56,49
2025-11-27 19:00:00,29.9 °C,20.8 °C,30.9 °C,6.5 °C,28 °C,28.3 °C,63,53
2025-11-27 19:30:00,27.8 °C,21.1 °C,29.6 °C,7.0 °C,28 °C,28.2 °C,64,54
2025-11-27 20:00:00,15.7 °C,20.5 °C,15.6 °C,5.8 °C,28 °C,28.4 °C,0,0
2025-11-27 20:30:00,15.2 °C,20.8 °C,15.6 °C,3.9 °C,28 °C,28.8 °C,0,0
2025-11-27 21:00:00,15.0 °C,20.6 °C,15.3 °C,3.5 °C,28 °C,28.9 °C,0,0
2025-11-27 21:30:00,14.8 °C,20.9 °C,15.5 °C,2.4 °C,28 °C,29.1 °C,0,0
2025-11-27 22:00:00,14.4 °C,21.0 °C,15.1 °C,2.0 °C,28 °C,29.2 °C,0,0
2025-11-27 22:30:00,14.1 °C,20.7 °C,14.7 °C,2.1 °C,28 °C,29.2 °C,0,0
2025-11-27 23:00:00,14.3 °C,20.9 °C,14.8 °C,1.7 °C,28 °C,29.3 °C,0,0
2025-11-27 23:30:00,14.1 °C,21.0 °C,14.6 °C,1.1 °C,28 °C,29.4 °C,0,0
2025-11-28 00:00:00,14.3 °C,21.3 °C,14.8 °C,0.6 °C,28 °C,29.5 °C,0,0
2025-11-28 00:30:00,14.3 °C,21.6 °C,15.1 °C,0.9 °C,28 °C,29.4 °C,0,0
2025-11-28 01:00:00,14.2 °C,21.3 °C,14.5 °C,0.0 °C,28 °C,29.6 °C,0,0
2025-11-28 01:30:00,14.6 °C,21.4 °C,14.6 °C,0.3 °C,28 °C,29.5 °C,0,0
2025-11-28 02:00:00,14.8 °C,21.4 °C,13.8 °C,-0.3 °C,28 °C,29.7 °C,0,0
2025-11-28 02:30:00,15.3 °C,21.4 °C,14.5 °C,0.1 °C,28 °C,29.6 °C,0,0
2025-11-28 03:00:00,14.7 °C,21.3 °C,14.0 °C,-0.8 °C,28 °C,29.8 °C,0,0
2025-11-28 03:30:00,14.9 °C,21.6 °C,14.6 °C,-0.3 °C,28 °C,29.7 °C,0,0
2025-11-28 04:00:00,14.9 °C,21.4 °C,13.9 °C,-0.1 °C,28 °C,29.6 °C,0,0
2025-11-28 04:30:00,15.0 °C,21.8 °C,14.1 °C,0.3 °C,28 °C,29.5 °C,0,0
2025-11-28 05:00:00,15.1 °C,21.3 °C,14.3 °C,1.2 °C,28 °C,29.4 °C,0,0
2025-11-28 05:30:00,14.9 °C,21.2 °C,14.8 °C,1.1 °C,28 °C,29.4 °C,0,0
2025-11-28 06:00:00,28.4 °C,22.2 °C,30.8 °C,1.6 °C,28 °C,29.3 °C,79,69
2025-11-28 06:30:00,30.7 °C,21.9 °C,32.8 °C,2.3 °C,28 °C,29.1 °C,74,64
2025-11-28 07:00:00,30.4 °C,21.7 °C,32.6 °C,2.6 °C,28 °C,29.1 °C,72,60
